game_id,player_a,player_b,first_mover,result,num_moves,avg_move_time_a,avg_move_time_b,error
game_00001,claude_t1,claude_t2,claude_t1,player_b_win,40,4.894,1.848,
game_00002,claude_t1,claude_t2,claude_t1,player_b_win,40,4.995,1.903,
game_00003,claude_t2,claude_t1,claude_t2,draw,42,1.812,4.585,
game_00004,claude_t1,claude_t3,claude_t1,player_b_win,32,4.955,6.025,
game_00005,claude_t3,claude_t1,claude_t3,player_a_win,39,6.871,5.131,
game_00006,claude_t1,claude_t4,claude_t1,draw,42,4.271,2.951,
game_00007,claude_t4,claude_t1,claude_t4,player_a_win,37,3.857,5.250,
game_00008,claude_t1,claude_t5,claude_t1,player_b_win,38,4.868,4.837,
game_00009,claude_t5,claude_t1,claude_t5,player_a_win,27,5.013,5.821,
game_00010,claude_t1,claude_t6,claude_t1,player_a_win,25,5.143,2.720,
game_00011,claude_t6,claude_t1,claude_t6,player_b_win,24,2.753,6.123,
game_00012,claude_t1,claude_t7,claude_t1,player_b_win,38,4.362,1.645,
game_00013,claude_t7,claude_t1,claude_t7,draw,42,2.208,4.037,
game_00014,claude_t1,claude_t8,claude_t1,player_b_win,32,4.592,2.090,
game_00015,claude_t8,claude_t1,claude_t8,draw,42,2.084,4.285,
game_00016,claude_t1,codex_t1,claude_t1,player_b_win,38,5.132,4.494,
game_00017,codex_t1,claude_t1,codex_t1,player_a_win,39,5.024,5.179,
game_00018,claude_t1,codex_t2,claude_t1,player_b_win,36,4.827,1.419,
game_00019,codex_t2,claude_t1,codex_t2,draw,42,1.345,4.123,
game_00020,claude_t1,codex_t3,claude_t1,player_a_win,35,4.366,1.526,
game_00021,codex_t3,claude_t1,codex_t3,player_b_win,20,1.542,5.845,
game_00022,claude_t1,codex_t4,claude_t1,player_a_win,37,3.730,2.781,
game_00023,codex_t4,claude_t1,codex_t4,player_b_win,24,2.837,5.705,
game_00024,claude_t1,codex_t5,claude_t1,player_a_win,13,5.463,1.035,
game_00025,codex_t5,claude_t1,codex_t5,player_b_win,40,0.982,4.430,
game_00026,claude_t1,codex_t6,claude_t1,draw,42,4.547,0.925,
game_00027,codex_t6,claude_t1,codex_t6,player_a_win,35,0.940,4.946,
game_00028,claude_t1,codex_t7,claude_t1,draw,42,3.661,0.978,
game_00029,codex_t7,claude_t1,codex_t7,player_b_win,34,0.961,4.893,
game_00030,claude_t1,codex_t8,claude_t1,player_b_win,36,4.471,1.091,
game_00031,codex_t8,claude_t1,codex_t8,player_b_win,26,1.086,4.581,
game_00032,claude_t1,gemini_t1,claude_t1,player_a_win,1,8.208,0.000,crash:gemini_t1:no_next_move
game_00033,gemini_t1,claude_t1,gemini_t1,player_b_win,0,0.000,0.000,crash:gemini_t1:no_next_move
game_00034,claude_t1,gemini_t2,claude_t1,player_a_win,1,8.208,0.000,crash:gemini_t2:no_next_move
game_00035,gemini_t2,claude_t1,gemini_t2,player_b_win,0,0.000,0.000,crash:gemini_t2:no_next_move
game_00036,claude_t1,gemini_t3,claude_t1,player_a_win,19,4.114,1.303,
game_00037,gemini_t3,claude_t1,gemini_t3,player_a_win,23,1.294,6.288,
game_00038,claude_t1,gemini_t4,claude_t1,player_b_win,34,3.975,0.961,
game_00039,gemini_t4,claude_t1,gemini_t4,player_b_win,34,0.984,4.711,
game_00040,claude_t1,gemini_t5,claude_t1,player_b_win,38,3.309,1.366,
game_00041,gemini_t5,claude_t1,gemini_t5,player_b_win,12,1.536,6.823,
game_00042,claude_t1,gemini_t6,claude_t1,player_a_win,17,5.027,1.102,
game_00043,gemini_t6,claude_t1,gemini_t6,player_b_win,20,1.102,5.585,
game_00044,claude_t1,gemini_t7,claude_t1,player_a_win,31,5.631,1.182,
game_00045,gemini_t7,claude_t1,gemini_t7,player_b_win,38,1.144,4.963,
game_00046,claude_t1,gemini_t8,claude_t1,player_a_win,1,8.206,0.000,crash:gemini_t8:no_next_move
game_00047,gemini_t8,claude_t1,gemini_t8,player_b_win,0,0.000,0.000,crash:gemini_t8:no_next_move
game_00048,claude_t1,pascal_pons_perfect,claude_t1,player_b_win,38,4.315,0.101,
game_00049,pascal_pons_perfect,claude_t1,pascal_pons_perfect,player_a_win,37,0.101,4.799,
game_00050,claude_t1,eval_d1,claude_t1,player_b_win,30,4.765,0.937,
game_00051,eval_d1,claude_t1,eval_d1,player_a_win,35,0.881,4.687,
game_00052,claude_t1,eval_d2,claude_t1,player_a_win,37,4.836,0.786,
game_00053,eval_d2,claude_t1,eval_d2,player_a_win,35,0.891,5.329,
game_00054,claude_t1,eval_d3,claude_t1,player_a_win,39,3.569,0.756,
game_00055,eval_d3,claude_t1,eval_d3,draw,42,0.813,4.152,
game_00056,claude_t1,eval_d4,claude_t1,player_b_win,36,5.055,7.848,
game_00057,eval_d4,claude_t1,eval_d4,player_b_win,34,6.675,4.558,
game_00058,claude_t1,eval_nd1,claude_t1,player_b_win,40,4.790,1.203,
game_00059,eval_nd1,claude_t1,eval_nd1,player_b_win,38,1.328,4.652,
game_00060,claude_t1,eval_nd2,claude_t1,player_a_win,37,4.368,0.340,
game_00061,eval_nd2,claude_t1,eval_nd2,draw,42,0.348,4.176,
game_00062,claude_t1,eval_nd3,claude_t1,player_a_win,37,5.037,1.023,
game_00063,eval_nd3,claude_t1,eval_nd3,draw,42,0.904,4.600,
game_00064,claude_t1,eval_nd4,claude_t1,player_a_win,37,4.563,1.250,
game_00065,eval_nd4,claude_t1,eval_nd4,player_b_win,34,1.184,3.981,
game_00066,claude_t1,noneval_d1,claude_t1,player_a_win,35,4.410,0.349,
game_00067,noneval_d1,claude_t1,noneval_d1,player_a_win,35,0.371,4.458,
game_00068,claude_t1,noneval_d2,claude_t1,player_b_win,24,5.739,1.390,
game_00069,noneval_d2,claude_t1,noneval_d2,player_b_win,40,1.092,4.219,
game_00070,claude_t1,noneval_d3,claude_t1,player_a_win,33,5.052,0.562,
game_00071,noneval_d3,claude_t1,noneval_d3,player_b_win,42,0.591,4.571,
game_00072,claude_t1,noneval_d4,claude_t1,player_a_win,41,5.072,1.195,
game_00073,noneval_d4,claude_t1,noneval_d4,player_a_win,39,1.018,4.489,
game_00074,claude_t1,noneval_nd1,claude_t1,player_a_win,37,4.531,0.603,
game_00075,noneval_nd1,claude_t1,noneval_nd1,player_b_win,30,0.816,5.846,
game_00076,claude_t1,noneval_nd2,claude_t1,player_b_win,38,5.642,4.956,
game_00077,noneval_nd2,claude_t1,noneval_nd2,player_a_win,33,4.023,4.217,
game_00078,claude_t1,noneval_nd3,claude_t1,player_b_win,32,4.918,0.820,
game_00079,noneval_nd3,claude_t1,noneval_nd3,player_a_win,27,0.941,5.636,
game_00080,claude_t1,noneval_nd4,claude_t1,player_b_win,36,5.133,0.828,
game_00081,noneval_nd4,claude_t1,noneval_nd4,player_a_win,37,0.943,4.738,
game_00082,claude_t2,claude_t3,claude_t2,player_b_win,38,1.866,6.143,
game_00083,claude_t3,claude_t2,claude_t3,player_a_win,33,6.306,1.722,
game_00084,claude_t2,claude_t4,claude_t2,player_a_win,29,1.903,3.776,
game_00085,claude_t4,claude_t2,claude_t4,player_a_win,39,3.319,1.841,
game_00086,claude_t2,claude_t5,claude_t2,player_b_win,38,1.829,4.031,
game_00087,claude_t5,claude_t2,claude_t5,player_b_win,40,4.676,1.828,
game_00088,claude_t2,claude_t6,claude_t2,player_a_win,29,1.876,2.431,
game_00089,claude_t6,claude_t2,claude_t6,player_b_win,32,2.528,1.784,
game_00090,claude_t2,claude_t7,claude_t2,player_b_win,42,1.731,2.389,
game_00091,claude_t7,claude_t2,claude_t7,player_b_win,32,3.810,1.834,
game_00092,claude_t2,claude_t8,claude_t2,player_a_win,39,1.848,2.066,
game_00093,claude_t8,claude_t2,claude_t8,player_b_win,38,2.066,1.598,
game_00094,claude_t2,codex_t1,claude_t2,player_a_win,37,1.961,4.587,
game_00095,codex_t1,claude_t2,codex_t1,player_b_win,36,4.743,1.831,
game_00096,claude_t2,codex_t2,claude_t2,player_b_win,42,1.760,1.331,
game_00097,codex_t2,claude_t2,codex_t2,player_a_win,41,1.421,1.843,
game_00098,claude_t2,codex_t3,claude_t2,player_a_win,33,1.832,1.527,
game_00099,codex_t3,claude_t2,codex_t3,player_b_win,36,1.524,1.914,
game_00100,claude_t2,codex_t4,claude_t2,player_a_win,33,1.879,2.722,
game_00101,codex_t4,claude_t2,codex_t4,player_b_win,14,2.789,2.031,
game_00102,claude_t2,codex_t5,claude_t2,player_a_win,33,2.232,1.045,
game_00103,codex_t5,claude_t2,codex_t5,player_b_win,24,1.026,2.070,
game_00104,claude_t2,codex_t6,claude_t2,player_a_win,39,1.788,0.891,
game_00105,codex_t6,claude_t2,codex_t6,player_b_win,36,0.974,1.992,
game_00106,claude_t2,codex_t7,claude_t2,player_a_win,33,1.797,0.989,
game_00107,codex_t7,claude_t2,codex_t7,player_b_win,38,0.981,1.803,
game_00108,claude_t2,codex_t8,claude_t2,player_a_win,39,1.788,1.018,
game_00109,codex_t8,claude_t2,codex_t8,player_b_win,32,1.070,1.803,
game_00110,claude_t2,gemini_t1,claude_t2,player_a_win,1,2.504,0.000,crash:gemini_t1:no_next_move
game_00111,gemini_t1,claude_t2,gemini_t1,player_b_win,0,0.000,0.000,crash:gemini_t1:no_next_move
game_00112,claude_t2,gemini_t2,claude_t2,player_a_win,1,2.505,0.000,crash:gemini_t2:no_next_move
game_00113,gemini_t2,claude_t2,gemini_t2,player_b_win,0,0.000,0.000,crash:gemini_t2:no_next_move
game_00114,claude_t2,gemini_t3,claude_t2,player_a_win,37,1.803,1.292,
game_00115,gemini_t3,claude_t2,gemini_t3,player_b_win,34,1.291,1.609,
game_00116,claude_t2,gemini_t4,claude_t2,player_a_win,37,2.003,0.963,
game_00117,gemini_t4,claude_t2,gemini_t4,player_b_win,42,0.964,1.717,
game_00118,claude_t2,gemini_t5,claude_t2,player_a_win,39,1.738,1.371,
game_00119,gemini_t5,claude_t2,gemini_t5,player_b_win,32,1.434,1.772,
game_00120,claude_t2,gemini_t6,claude_t2,player_a_win,9,2.103,1.103,
game_00121,gemini_t6,claude_t2,gemini_t6,player_b_win,22,1.102,2.094,
game_00122,claude_t2,gemini_t7,claude_t2,player_a_win,29,1.877,1.195,
game_00123,gemini_t7,claude_t2,gemini_t7,player_b_win,26,1.171,1.795,
game_00124,claude_t2,gemini_t8,claude_t2,player_a_win,1,2.504,0.000,crash:gemini_t8:no_next_move
game_00125,gemini_t8,claude_t2,gemini_t8,player_b_win,0,0.000,0.000,crash:gemini_t8:no_next_move
game_00126,claude_t2,pascal_pons_perfect,claude_t2,player_a_win,41,1.660,0.101,
game_00127,pascal_pons_perfect,claude_t2,pascal_pons_perfect,player_a_win,31,0.101,1.856,
game_00128,claude_t2,eval_d1,claude_t2,draw,42,1.794,0.805,
game_00129,eval_d1,claude_t2,eval_d1,player_a_win,29,1.025,1.917,
game_00130,claude_t2,eval_d2,claude_t2,player_a_win,39,1.648,0.707,
game_00131,eval_d2,claude_t2,eval_d2,player_b_win,40,0.823,1.693,
game_00132,claude_t2,eval_d3,claude_t2,player_a_win,39,1.653,0.811,
game_00133,eval_d3,claude_t2,eval_d3,player_a_win,35,0.792,1.685,
game_00134,claude_t2,eval_d4,claude_t2,player_a_win,39,1.768,6.353,
game_00135,eval_d4,claude_t2,eval_d4,player_b_win,42,6.938,1.722,
game_00136,claude_t2,eval_nd1,claude_t2,player_b_win,34,1.750,1.003,
game_00137,eval_nd1,claude_t2,eval_nd1,player_b_win,38,1.180,1.745,
game_00138,claude_t2,eval_nd2,claude_t2,player_a_win,41,1.803,0.346,
game_00139,eval_nd2,claude_t2,eval_nd2,player_b_win,42,0.382,1.698,
game_00140,claude_t2,eval_nd3,claude_t2,player_a_win,39,1.708,1.041,
game_00141,eval_nd3,claude_t2,eval_nd3,player_b_win,40,0.997,1.618,
game_00142,claude_t2,eval_nd4,claude_t2,player_a_win,39,1.743,1.160,
game_00143,eval_nd4,claude_t2,eval_nd4,player_b_win,40,1.120,1.643,
game_00144,claude_t2,noneval_d1,claude_t2,player_a_win,39,1.698,0.310,
game_00145,noneval_d1,claude_t2,noneval_d1,player_b_win,40,0.376,1.883,
game_00146,claude_t2,noneval_d2,claude_t2,player_a_win,37,1.766,1.205,
game_00147,noneval_d2,claude_t2,noneval_d2,player_b_win,36,1.556,1.809,
game_00148,claude_t2,noneval_d3,claude_t2,player_a_win,37,1.887,0.550,
game_00149,noneval_d3,claude_t2,noneval_d3,player_b_win,36,0.661,1.820,
game_00150,claude_t2,noneval_d4,claude_t2,player_a_win,37,1.634,0.881,
game_00151,noneval_d4,claude_t2,noneval_d4,player_a_win,29,1.135,1.804,
game_00152,claude_t2,noneval_nd1,claude_t2,player_a_win,41,1.846,0.559,
game_00153,noneval_nd1,claude_t2,noneval_nd1,player_b_win,34,0.672,1.979,
game_00154,claude_t2,noneval_nd2,claude_t2,player_a_win,41,1.650,3.773,
game_00155,noneval_nd2,claude_t2,noneval_nd2,player_a_win,33,3.993,1.765,
game_00156,claude_t2,noneval_nd3,claude_t2,player_a_win,41,1.656,0.822,
game_00157,noneval_nd3,claude_t2,noneval_nd3,player_a_win,29,0.877,1.781,
game_00158,claude_t2,noneval_nd4,claude_t2,player_b_win,42,1.703,0.680,
game_00159,noneval_nd4,claude_t2,noneval_nd4,player_a_win,37,0.898,1.820,
game_00160,claude_t3,claude_t4,claude_t3,player_a_win,39,6.912,3.073,
game_00161,claude_t4,claude_t3,claude_t4,player_b_win,38,3.509,6.817,
game_00162,claude_t3,claude_t5,claude_t3,player_a_win,39,6.846,4.458,
game_00163,claude_t5,claude_t3,claude_t5,player_a_win,35,4.984,8.120,
game_00164,claude_t3,claude_t6,claude_t3,player_a_win,29,8.401,2.432,
game_00165,claude_t6,claude_t3,claude_t6,player_b_win,38,2.229,7.433,
game_00166,claude_t3,claude_t7,claude_t3,player_a_win,33,7.442,3.072,
game_00167,claude_t7,claude_t3,claude_t7,player_b_win,32,2.941,6.625,
game_00168,claude_t3,claude_t8,claude_t3,player_a_win,39,6.341,2.097,
game_00169,claude_t8,claude_t3,claude_t8,player_b_win,38,2.055,5.352,
game_00170,claude_t3,codex_t1,claude_t3,draw,42,6.568,4.251,
game_00171,codex_t1,claude_t3,codex_t1,player_b_win,38,5.178,7.439,
game_00172,claude_t3,codex_t2,claude_t3,player_b_win,36,7.779,1.319,
game_00173,codex_t2,claude_t3,codex_t2,player_b_win,34,1.408,5.682,
game_00174,claude_t3,codex_t3,claude_t3,player_a_win,37,7.559,1.497,
game_00175,codex_t3,claude_t3,codex_t3,player_b_win,34,1.555,7.978,
game_00176,claude_t3,codex_t4,claude_t3,player_a_win,31,6.638,2.717,
game_00177,codex_t4,claude_t3,codex_t4,player_b_win,42,2.727,6.568,
game_00178,claude_t3,codex_t5,claude_t3,player_a_win,41,7.469,0.986,
game_00179,codex_t5,claude_t3,codex_t5,player_b_win,32,1.008,6.969,
game_00180,claude_t3,codex_t6,claude_t3,player_a_win,39,7.162,0.907,
game_00181,codex_t6,claude_t3,codex_t6,player_b_win,34,0.984,6.088,
game_00182,claude_t3,codex_t7,claude_t3,player_a_win,13,8.694,0.985,
game_00183,codex_t7,claude_t3,codex_t7,player_b_win,18,0.979,9.142,
game_00184,claude_t3,codex_t8,claude_t3,player_a_win,17,9.142,1.102,
game_00185,codex_t8,claude_t3,codex_t8,player_b_win,34,1.002,6.006,
game_00186,claude_t3,gemini_t1,claude_t3,player_a_win,1,12.508,0.000,crash:gemini_t1:no_next_move
game_00187,gemini_t1,claude_t3,gemini_t1,player_b_win,0,0.000,0.000,crash:gemini_t1:no_next_move
game_00188,claude_t3,gemini_t2,claude_t3,player_a_win,1,12.412,0.000,crash:gemini_t2:no_next_move
game_00189,gemini_t2,claude_t3,gemini_t2,player_b_win,0,0.000,0.000,crash:gemini_t2:no_next_move
game_00190,claude_t3,gemini_t3,claude_t3,player_a_win,37,7.001,1.286,
game_00191,gemini_t3,claude_t3,gemini_t3,player_b_win,32,1.296,6.243,
game_00192,claude_t3,gemini_t4,claude_t3,player_a_win,33,7.207,0.990,
game_00193,gemini_t4,claude_t3,gemini_t4,player_b_win,30,0.995,7.928,
game_00194,claude_t3,gemini_t5,claude_t3,player_a_win,39,7.177,1.397,
game_00195,gemini_t5,claude_t3,gemini_t5,player_b_win,34,1.409,6.847,
game_00196,claude_t3,gemini_t6,claude_t3,player_a_win,9,9.709,1.102,
game_00197,gemini_t6,claude_t3,gemini_t6,player_b_win,16,1.102,10.284,
game_00198,claude_t3,gemini_t7,claude_t3,player_a_win,29,8.294,1.188,
game_00199,gemini_t7,claude_t3,gemini_t7,player_b_win,30,1.042,5.539,
game_00200,claude_t3,gemini_t8,claude_t3,player_a_win,1,12.510,0.000,crash:gemini_t8:no_next_move
game_00201,gemini_t8,claude_t3,gemini_t8,player_b_win,0,0.000,0.000,crash:gemini_t8:no_next_move
game_00202,claude_t3,pascal_pons_perfect,claude_t3,player_b_win,40,7.102,0.101,
game_00203,pascal_pons_perfect,claude_t3,pascal_pons_perfect,player_a_win,35,0.101,6.353,
game_00204,claude_t3,eval_d1,claude_t3,player_b_win,32,7.614,0.943,
game_00205,eval_d1,claude_t3,eval_d1,player_a_win,35,0.840,6.866,
game_00206,claude_t3,eval_d2,claude_t3,player_a_win,39,6.837,0.791,
game_00207,eval_d2,claude_t3,eval_d2,player_b_win,36,0.873,7.107,
game_00208,claude_t3,eval_d3,claude_t3,player_a_win,35,6.568,0.889,
game_00209,eval_d3,claude_t3,eval_d3,player_b_win,32,0.931,6.050,
game_00210,claude_t3,eval_d4,claude_t3,player_a_win,31,7.920,8.112,
game_00211,eval_d4,claude_t3,eval_d4,player_b_win,34,7.930,6.495,
game_00212,claude_t3,eval_nd1,claude_t3,player_a_win,39,5.941,1.061,
game_00213,eval_nd1,claude_t3,eval_nd1,player_b_win,38,1.267,5.184,
game_00214,claude_t3,eval_nd2,claude_t3,player_a_win,41,6.959,0.322,
game_00215,eval_nd2,claude_t3,eval_nd2,player_a_win,33,0.360,6.525,
game_00216,claude_t3,eval_nd3,claude_t3,player_a_win,39,6.321,1.052,
game_00217,eval_nd3,claude_t3,eval_nd3,player_a_win,13,0.981,9.793,
game_00218,claude_t3,eval_nd4,claude_t3,player_a_win,39,6.316,1.178,
game_00219,eval_nd4,claude_t3,eval_nd4,player_b_win,36,1.197,6.478,
game_00220,claude_t3,noneval_d1,claude_t3,player_a_win,37,7.012,0.368,
game_00221,noneval_d1,claude_t3,noneval_d1,player_b_win,36,0.410,7.285,
game_00222,claude_t3,noneval_d2,claude_t3,player_a_win,35,6.762,1.259,
game_00223,noneval_d2,claude_t3,noneval_d2,player_b_win,38,1.343,6.496,
game_00224,claude_t3,noneval_d3,claude_t3,player_a_win,35,8.108,0.605,
game_00225,noneval_d3,claude_t3,noneval_d3,player_b_win,32,0.565,6.837,
game_00226,claude_t3,noneval_d4,claude_t3,player_a_win,41,6.554,1.035,
game_00227,noneval_d4,claude_t3,noneval_d4,player_a_win,27,1.243,9.170,
game_00228,claude_t3,noneval_nd1,claude_t3,player_a_win,31,8.658,0.700,
game_00229,noneval_nd1,claude_t3,noneval_nd1,player_b_win,26,0.819,9.139,
game_00230,claude_t3,noneval_nd2,claude_t3,player_a_win,33,5.806,3.733,
game_00231,noneval_nd2,claude_t3,noneval_nd2,player_b_win,40,4.456,5.811,
game_00232,claude_t3,noneval_nd3,claude_t3,player_b_win,34,8.108,0.857,
game_00233,noneval_nd3,claude_t3,noneval_nd3,player_b_win,38,0.850,6.201,
game_00234,claude_t3,noneval_nd4,claude_t3,player_a_win,41,6.678,0.815,
game_00235,noneval_nd4,claude_t3,noneval_nd4,player_a_win,25,0.937,9.743,
game_00236,claude_t4,claude_t5,claude_t4,player_b_win,34,3.410,4.499,
game_00237,claude_t5,claude_t4,claude_t5,player_a_win,35,4.394,3.610,
game_00238,claude_t4,claude_t6,claude_t4,player_a_win,35,3.560,2.368,
game_00239,claude_t6,claude_t4,claude_t6,player_b_win,38,2.334,3.257,
game_00240,claude_t4,claude_t7,claude_t4,player_b_win,42,3.519,3.600,
game_00241,claude_t7,claude_t4,claude_t7,draw,42,1.259,3.013,
game_00242,claude_t4,claude_t8,claude_t4,player_b_win,40,3.619,2.143,
game_00243,claude_t8,claude_t4,claude_t8,draw,42,2.050,3.104,
game_00244,claude_t4,codex_t1,claude_t4,player_b_win,42,3.214,4.090,
game_00245,codex_t1,claude_t4,codex_t1,player_a_win,39,4.429,3.046,
game_00246,claude_t4,codex_t2,claude_t4,player_b_win,40,3.404,1.427,
game_00247,codex_t2,claude_t4,codex_t2,player_a_win,41,1.345,3.324,
game_00248,claude_t4,codex_t3,claude_t4,player_a_win,37,3.541,1.491,
game_00249,codex_t3,claude_t4,codex_t3,player_b_win,32,1.521,3.817,
game_00250,claude_t4,codex_t4,claude_t4,player_a_win,13,3.104,2.736,
game_00251,codex_t4,claude_t4,codex_t4,player_b_win,38,2.746,3.789,
game_00252,claude_t4,codex_t5,claude_t4,player_a_win,21,3.577,1.012,
game_00253,codex_t5,claude_t4,codex_t5,player_b_win,36,1.002,3.593,
game_00254,claude_t4,codex_t6,claude_t4,player_a_win,33,3.769,0.964,
game_00255,codex_t6,claude_t4,codex_t6,player_b_win,38,0.986,3.831,
game_00256,claude_t4,codex_t7,claude_t4,player_a_win,35,3.565,0.984,
game_00257,codex_t7,claude_t4,codex_t7,player_b_win,34,0.978,3.227,
game_00258,claude_t4,codex_t8,claude_t4,player_a_win,25,3.812,1.135,
game_00259,codex_t8,claude_t4,codex_t8,player_b_win,20,1.082,4.045,
game_00260,claude_t4,gemini_t1,claude_t4,player_a_win,1,5.005,0.000,crash:gemini_t1:no_next_move
game_00261,gemini_t1,claude_t4,gemini_t1,player_b_win,0,0.000,0.000,crash:gemini_t1:no_next_move
game_00262,claude_t4,gemini_t2,claude_t4,player_a_win,1,5.006,0.000,crash:gemini_t2:no_next_move
game_00263,gemini_t2,claude_t4,gemini_t2,player_b_win,0,0.000,0.000,crash:gemini_t2:no_next_move
game_00264,claude_t4,gemini_t3,claude_t4,player_a_win,21,4.487,1.302,
game_00265,gemini_t3,claude_t4,gemini_t3,player_b_win,24,1.294,3.854,
game_00266,claude_t4,gemini_t4,claude_t4,player_a_win,39,3.329,0.954,
game_00267,gemini_t4,claude_t4,gemini_t4,player_b_win,34,0.973,3.304,
game_00268,claude_t4,gemini_t5,claude_t4,player_a_win,33,3.657,1.415,
game_00269,gemini_t5,claude_t4,gemini_t5,player_b_win,36,1.413,3.176,
game_00270,claude_t4,gemini_t6,claude_t4,player_a_win,19,4.205,1.103,
game_00271,gemini_t6,claude_t4,gemini_t6,player_b_win,32,1.058,3.147,
game_00272,claude_t4,gemini_t7,claude_t4,player_a_win,29,3.971,1.195,
game_00273,gemini_t7,claude_t4,gemini_t7,player_b_win,36,1.174,3.488,
game_00274,claude_t4,gemini_t8,claude_t4,player_a_win,1,5.005,0.000,crash:gemini_t8:no_next_move
game_00275,gemini_t8,claude_t4,gemini_t8,player_b_win,0,0.000,0.000,crash:gemini_t8:no_next_move
game_00276,claude_t4,pascal_pons_perfect,claude_t4,player_b_win,40,3.324,0.101,
game_00277,pascal_pons_perfect,claude_t4,pascal_pons_perfect,player_a_win,37,0.101,2.965,
game_00278,claude_t4,eval_d1,claude_t4,player_b_win,36,3.766,0.962,
game_00279,eval_d1,claude_t4,eval_d1,draw,42,0.973,3.090,
game_00280,claude_t4,eval_d2,claude_t4,player_b_win,36,3.337,0.757,
game_00281,eval_d2,claude_t4,eval_d2,player_b_win,38,0.897,3.515,
game_00282,claude_t4,eval_d3,claude_t4,player_a_win,35,3.299,0.917,
game_00283,eval_d3,claude_t4,eval_d3,draw,42,0.843,2.970,
game_00284,claude_t4,eval_d4,claude_t4,player_b_win,34,3.770,8.541,
game_00285,eval_d4,claude_t4,eval_d4,player_a_win,21,8.819,3.104,
game_00286,claude_t4,eval_nd1,claude_t4,player_b_win,34,3.563,1.245,
game_00287,eval_nd1,claude_t4,eval_nd1,player_b_win,42,1.202,3.109,
game_00288,claude_t4,eval_nd2,claude_t4,player_a_win,37,3.125,0.339,
game_00289,eval_nd2,claude_t4,eval_nd2,draw,42,0.370,2.870,
game_00290,claude_t4,eval_nd3,claude_t4,player_b_win,40,3.400,0.998,
game_00291,eval_nd3,claude_t4,eval_nd3,draw,42,0.984,2.995,
game_00292,claude_t4,eval_nd4,claude_t4,player_a_win,41,2.981,1.154,
game_00293,eval_nd4,claude_t4,eval_nd4,player_b_win,38,1.210,2.999,
game_00294,claude_t4,noneval_d1,claude_t4,player_a_win,39,3.219,0.304,
game_00295,noneval_d1,claude_t4,noneval_d1,player_a_win,31,0.403,3.684,
game_00296,claude_t4,noneval_d2,claude_t4,draw,42,3.299,1.259,
game_00297,noneval_d2,claude_t4,noneval_d2,player_b_win,40,1.112,3.294,
game_00298,claude_t4,noneval_d3,claude_t4,player_a_win,7,2.953,0.625,
game_00299,noneval_d3,claude_t4,noneval_d3,player_b_win,38,0.662,3.452,
game_00300,claude_t4,noneval_d4,claude_t4,player_b_win,36,3.298,1.131,
game_00301,noneval_d4,claude_t4,noneval_d4,draw,42,1.038,3.042,
game_00302,claude_t4,noneval_nd1,claude_t4,player_a_win,7,2.904,0.845,
game_00303,noneval_nd1,claude_t4,noneval_nd1,player_b_win,20,0.824,3.785,
game_00304,claude_t4,noneval_nd2,claude_t4,player_a_win,35,3.505,4.616,
game_00305,noneval_nd2,claude_t4,noneval_nd2,player_a_win,33,4.449,3.385,
game_00306,claude_t4,noneval_nd3,claude_t4,player_b_win,40,3.234,0.724,
game_00307,noneval_nd3,claude_t4,noneval_nd3,player_a_win,37,0.687,2.898,
game_00308,claude_t4,noneval_nd4,claude_t4,player_b_win,36,3.477,0.857,
game_00309,noneval_nd4,claude_t4,noneval_nd4,draw,42,0.818,2.856,
game_00310,claude_t5,claude_t6,claude_t5,player_a_win,33,4.970,2.603,
game_00311,claude_t6,claude_t5,claude_t6,player_b_win,26,2.480,4.667,
game_00312,claude_t5,claude_t7,claude_t5,player_a_win,37,4.179,2.503,
game_00313,claude_t7,claude_t5,claude_t7,draw,42,2.961,3.752,
game_00314,claude_t5,claude_t8,claude_t5,player_a_win,39,4.210,2.050,
game_00315,claude_t8,claude_t5,claude_t8,player_b_win,40,2.128,4.590,
game_00316,claude_t5,codex_t1,claude_t5,player_b_win,36,4.750,4.560,
game_00317,codex_t1,claude_t5,codex_t1,player_b_win,40,4.519,4.075,
game_00318,claude_t5,codex_t2,claude_t5,player_a_win,37,4.105,1.424,
game_00319,codex_t2,claude_t5,codex_t2,player_b_win,34,1.455,4.452,
game_00320,claude_t5,codex_t3,claude_t5,player_a_win,31,5.237,1.529,
game_00321,codex_t3,claude_t5,codex_t3,player_b_win,36,1.508,4.255,
game_00322,claude_t5,codex_t4,claude_t5,player_a_win,35,4.262,2.715,
game_00323,codex_t4,claude_t5,codex_t4,player_b_win,30,2.837,5.640,
game_00324,claude_t5,codex_t5,claude_t5,player_a_win,39,3.995,0.917,
game_00325,codex_t5,claude_t5,codex_t5,player_b_win,36,0.918,4.277,
game_00326,claude_t5,codex_t6,claude_t5,player_a_win,39,4.546,0.923,
game_00327,codex_t6,claude_t5,codex_t6,player_b_win,38,0.980,5.122,
game_00328,claude_t5,codex_t7,claude_t5,player_a_win,13,5.177,0.985,
game_00329,codex_t7,claude_t5,codex_t7,player_b_win,40,0.972,4.581,
game_00330,claude_t5,codex_t8,claude_t5,player_a_win,13,4.720,1.102,
game_00331,codex_t8,claude_t5,codex_t8,player_b_win,32,1.020,4.186,
game_00332,claude_t5,gemini_t1,claude_t5,player_a_win,1,6.807,0.000,crash:gemini_t1:no_next_move
